"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2016&tab=overview&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:19:05 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"Mallard Lake Electric",55592,"IL","IPP Non-CHP","CA, CT","LFG","Landfill Gas"
"Mammoth Pacific I",10480,"CA","IPP Non-CHP","BT","GEO","Geothermal"
"Mammoth Pacific II",10481,"CA","IPP Non-CHP","BT","GEO","Geothermal"
"Mammoth Plains",59284,"OK","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Mammoth Pool",344,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Manalapan Village Solar",57661,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Manatee",6042,"FL","Electric Utility","CA, CT, ST","NG, RFO","Multiple"
"Manatee County LFGTE",59142,"FL","IPP Non-CHP","IC","LFG","Landfill Gas"
"Manatee Solar Energy Center",60014,"FL","Electric Utility","PV","SUN","Solar Photovoltaic"
"Manchester Street",3236,"RI","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Manchief Electric Generating Station",55127,"CO","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Mandalay",345,"CA","IPP Non-CHP","GT, ST","NG","Multiple"
"Mangum",2991,"OK","Electric Utility","IC","NG","Natural Gas Internal Combustion Engine"
"Manistique",1750,"MI","Electric Utility","IC","DFO","Petroleum Liquids"
"Manitou Springs",494,"CO","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Manitowoc",4125,"WI","Electric Utility","IC, ST","NG, PC, WDS","Multiple"
"Mankato Energy Center",56104,"MN","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Manning",1160,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Mansfield Mill",54091,"LA","Industrial CHP","GT, ST","BLQ, NG","Multiple"
"Manti Lower",1020,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Manti Upper",3676,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Manway Solar Farm",59575,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Manzana Wind LLC",57484,"CA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Manzano Solar",58521,"NM","Electric Utility","PV","SUN","Solar Photovoltaic"
"Maple Lake",2042,"MN","Electric Utility","GT","DFO","Petroleum Liquids"
"Maple Ridge Wind Farm",56290,"NY","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Maple Solar",57750,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Maquoketa 1",1162,"IA","Electric Utility","IC","DFO, NG","Multiple"
"Maquoketa 2",7921,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Marathon Electric",50990,"WI","Industrial Non-CHP","IC","DFO","Petroleum Liquids"
"Marathon Generating Plant",696,"FL","Electric Utility","IC","DFO","Petroleum Liquids"
"Marble Falls",3599,"TX","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Marble River Wind Farm",56857,"NY","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Marceline",7470,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"March Point Cogeneration",54268,"WA","IPP CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Marco Ranch",50323,"ID","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Marcus Hook Energy LP",55801,"PA","IPP CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Marcus Hook Refinery Cogen",50074,"PA","IPP CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Marengo Wind Plant",56466,"WA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Mariah del Norte",59005,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Mariani Packing Vacaville Solar",57005,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Maricopa West Solar PV, LLC",59607,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Marina Landfill Gas",10748,"CA","Commercial Non-CHP","IC","LFG","Landfill Gas"
"Marion",976,"IL","Electric Utility","GT, ST","BIT, NG","Multiple"
"Marion Solar LNG",59180,"IN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mariposa Energy Project",57483,"CA","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Mariposa Solar Center LLC",59162,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Market Farm",59105,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Markham",2980,"OK","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Markland",1005,"IN","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Marlboro Mill",57470,"SC","Industrial CHP","ST","BLQ","Wood/Wood Waste Biomass"
"Marlboro Mushrooms Solar Field",59327,"PA","Industrial Non-CHP","PV","SUN","Solar Photovoltaic"
"Marmet",6561,"WV","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Mars Hill Wind Farm Project",56448,"ME","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Mars Snackfood US",54855,"IL","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Mars Wrigley Confectionery US, LLC",10061,"NJ","Industrial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Marsh Hill Wind Farm",58768,"NY","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Marsh Landing Generating Station",57267,"CA","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Marsh Run Generation Facility",7836,"VA","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Marsh Valley Development",50972,"ID","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Marshall",60244,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Marshall (IL)",949,"IL","Electric Utility","IC","DFO","Petroleum Liquids"
"Marshall (MI)",1844,"MI","Electric Utility","HY, IC","DFO, NG, WAT","Multiple"
"Marshall (MN)",1993,"MN","Electric Utility","GT","DFO","Petroleum Liquids"
"Marshall (MO)",2144,"MO","Electric Utility","GT, IC","DFO, NG","Multiple"
"Marshall (NC)",2727,"NC","Electric Utility","ST","BIT","Conventional Steam Coal"
"Marshall Dam",2710,"NC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Marshall Energy Facility",55232,"KY","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Marshall Ford",3600,"TX","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Marshall Solar Farm (MO)",60707,"MO","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Marshall Wind 1 LLC",56840,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Marshall Wind 2 LLC",56824,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Marshall Wind 3 LLC",56825,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Marshall Wind 4 LLC",56826,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Marshall Wind 5 LLC",56827,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Marshall Wind 6 LLC",56828,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Marshall Wind Farm",59084,"KS","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Marshalltown",1068,"IA","Electric Utility","GT","DFO","Petroleum Liquids"
"Marshfield 6",3739,"VT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Marshfield PV",58410,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Marshfield Utilities Gas Plant",56480,"WI","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Marshville Farm",58335,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Martin",6043,"FL","Electric Utility","CA, CT, ST","NG, RFO","Multiple"
"Martin Creek Farm LLC",59124,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Martin Dam",16,"AL","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Martin Drake",492,"CO","Electric Utility","ST","SUB","Conventional Steam Coal"
"Martin Gas Storage Facility",8828,"FL","Electric Utility","--","--","--"
"Martin Lake",6146,"TX","IPP Non-CHP","ST","LIG","Conventional Steam Coal"
"Martin Limestone Solar Array",58443,"PA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Martinez Refining",54912,"CA","Industrial CHP","CA, CT","NG, OG","Multiple"
"Martinez Sulfuric Acid Regeneration Plt",52063,"CA","Industrial CHP","ST","WH","All Other"
"Martins Creek Solar NC, LLC",57461,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Martinsville",3826,"VA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Martinsville LFG Generator",57893,"VA","Electric Utility","IC","LFG","Landfill Gas"
"Maryland Solar",58408,"MD","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Marys Lake",517,"CO","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Mascoma Hydro",54471,"NH","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Mashpee Landfill Solar",59980,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mass Inst Tech Cntrl Utilities/Cogen Plt",54907,"MA","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Mass Midstate Solar 1",58279,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mass Midstate Solar 2",58276,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mass Midstate Solar 3",58275,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Massena Energy Facility",54592,"NY","IPP Non-CHP","CA, CT, IC","DFO, NG","Multiple"
"Masser Farms Realty Solar",57494,"PA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Masspower",10726,"MA","IPP CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Matrix Buildings A&B (Perth Amboy) Solar",57384,"NJ","Electric Utility","PV","SUN","Solar Photovoltaic"
"Matrix Stults Road Solar Facility",57588,"NJ","Electric Utility","PV","SUN","Solar Photovoltaic"
"Maxim",59802,"CA","IPP Non-CHP","FC","NG","Other Natural Gas"
"Maxton Solar, LLC",60416,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mayberry Solar LLC",57321,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mayfield",3917,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Maynard PV",58412,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mayo",6250,"NC","Electric Utility","ST","BIT","Conventional Steam Coal"
"Maywood Photovoltaic Project",58770,"IN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"McAdoo Wind Energy LLC",56773,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"McCallum Farm",58350,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"McCartney",7903,"MO","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"McClain Energy Facility",55457,"OK","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"McClellan (AR)",203,"AR","Electric Utility","ST","NG","Natural Gas Steam Turbine"
"McClellan (CA)",535,"CA","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"McClure",151,"CA","Electric Utility","GT","DFO, NG","Multiple"
"McClure Dam",7116,"MI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"McCook",2271,"NE","Electric Utility","GT","DFO","Petroleum Liquids"
"McCormick & Co. Inc. at Belcamp",57646,"MD","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"McCoy Solar Energy Project",58462,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"McDonald Solar Farm, LLC",60238,"IN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"McFadden Ridge",57039,"WY","Electric Utility","WT","WND","Onshore Wind Turbine"
"McGinness Hills",57446,"NV","IPP Non-CHP","BT","GEO","Geothermal"
"McGoogan Farm, LLC",60779,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"McGrath",6555,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"McGrath Peaker",56471,"CA","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"McGraw Hill Solar",57662,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"McGregor",1163,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"McGuire",6038,"NC","Electric Utility","ST","NUC","Nuclear"
"McHenry Battery Storage",60656,"IL","IPP Non-CHP","BA","MWH","Batteries"
"McIntosh",6124,"GA","Electric Utility","GT, ST","NG, SUB","Multiple"
"McIntosh (AL)",7063,"AL","Electric Utility","CE, GT","NG","Multiple"
"McIntosh Combined Cycle Facility",56150,"GA","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"McKay Bay Facility",50875,"FL","IPP Non-CHP","ST","MSW","Municipal Solid Waste"
"McKee City Solar Phase 2",57863,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"McKee Run",599,"DE","IPP Non-CHP","ST","NG","Natural Gas Steam Turbine"
"McKenzie Farm",58853,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"McKinley Paper Co. - Washington Mill",58352,"WA","Industrial CHP","ST","WDS","Wood/Wood Waste Biomass"
"McKinley Wind Park",57853,"MI","Electric Utility","WT","WND","Onshore Wind Turbine"
"McKinney LFG",57508,"TX","IPP Non-CHP","--","--","--"
"McKittrick Cogen",52076,"CA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"McKittrick Limited",50612,"CA","IPP CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"McLeansboro",948,"IL","Electric Utility","IC","DFO","Petroleum Liquids"
"McManus",715,"GA","Electric Utility","GT, IC","DFO","Petroleum Liquids"
"McMeekin",3287,"SC","Electric Utility","ST","NG","Natural Gas Steam Turbine"
"McMinnville",55928,"TN","Electric Utility","IC","DFO, OBL","Multiple"
"McNary",3084,"OR","Electric Utility","HY","WAT","Conventional Hydroelectric"
"McNary Dam Fish Attraction Project",7511,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"McPhee",7372,"CO","Electric Utility","HY","WAT","Conventional Hydroelectric"
"McPherson 2",1305,"KS","Electric Utility","GT","DFO, NG","Multiple"
"McPherson 3",7515,"KS","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"McSwain",410,"CA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"McWilliams",533,"AL","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Mcindoes",6483,"VT","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Mead Coated Board",54802,"AL","Industrial CHP","GT, ST","BLQ, NG","Multiple"
"Mead Rumford Cogen",10491,"ME","Industrial CHP","ST","NG","Natural Gas Steam Turbine"
"Meade",1306,"KS","Electric Utility","IC","DFO, NG","Multiple"
"Meadow Creek Project Company",58106,"ID","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Meadow Lake Solar Energy Center",59618,"NM","Electric Utility","PV","SUN","Solar Photovoltaic"
"Meadow Lake Wind Farm II LLC",57112,"IN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Meadow Lake Wind Farm III LLC",57115,"IN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Meadow Lake Wind Farm IV",57177,"IN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Meadow Lake Wind Farm LLC",57109,"IN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Meadow Ridge",58459,"IA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Meadow Solar",60756,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Meadowbrook Solar Farm",59936,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Meadows PV 1",59513,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mechanic Falls",54123,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Mecklenburg Power Station",52007,"VA","Electric Utility","ST","BIT","Conventional Steam Coal"
"Medford DPC Solar",60894,"WI","IPP Non-CHP","--","--","--"
"Medford Operation",56193,"OR","Industrial CHP","ST","WDS","Wood/Wood Waste Biomass"
"Medford WWTP",59277,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Medical Area Total Energy Plant",10883,"MA","Commercial CHP","GT, IC, ST","DFO, NG","Multiple"
"Medicine Bow",692,"WY","Electric Utility","WT","WND","Onshore Wind Turbine"
"Medway Hydro",55288,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Mehoopany Wind Energy LLC",57769,"PA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Meldahl Hydroelectric Project",56872,"KY","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Melinda Solar",59502,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Melrose",1994,"MN","Electric Utility","IC","DFO","Petroleum Liquids"
"Melrose 2",58929,"MN","Electric Utility","IC","DFO","Petroleum Liquids"
"Melton Hill",3408,"TN","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Memphis",2145,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"Mendota Hills, LLC",56160,"IL","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Menominee Mill Marinette",50409,"MI","Industrial Non-CHP","HY","WAT","Conventional Hydroelectric"
"Menomonie",4009,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Meramec",2104,"MO","Electric Utility","GT, ST","DFO, NG, SUB","Multiple"
"Merced Falls",258,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Merced Solar LLC",59265,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mercer County Community College",58882,"NJ","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Mercer Mall",58070,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Merck - Upper Gwynedd Solar Array",61198,"PA","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Merck Rahway Power Plant",10224,"NJ","Industrial CHP","PV, ST","NG, SUN","Multiple"
"Mercy Medical Center",58163,"NY","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"Meridian",7719,"MS","Electric Utility","IC","DFO","Petroleum Liquids"
"Meridian Vineyards",57982,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Meriwether Farm",60579,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Merl Parr",1097,"IA","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Merom",6213,"IN","Electric Utility","ST","BIT","Conventional Steam Coal"
"Merrill",4068,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Merrimac Solar",58561,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Merrimack",2364,"NH","Electric Utility","GT, ST","BIT, JF","Multiple"
"Merwin",3847,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Mesa PV1",59199,"CO","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mesa Solar Array",58466,"AZ","IPP Non-CHP","--","--","--"
"Mesa Wind Power Corp",50535,"CA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Mesalands Comm College Wind Turbine",57106,"NM","Commercial Non-CHP","WT","WND","Onshore Wind Turbine"
"Mesquite Creek LFGTE Project",57167,"TX","IPP Non-CHP","IC","LFG","Landfill Gas"
"Mesquite Creek Wind",59332,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Mesquite Generating Station Block 1",58557,"AZ","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Mesquite Generating Station Block 2",55481,"AZ","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Mesquite Lake Energy Park Plant 2",50363,"CA","IPP Non-CHP","ST","WDS","Wood/Wood Waste Biomass"
"Mesquite Lake Water & Power Plant 1",57154,"CA","IPP Non-CHP","ST","WDS","Wood/Wood Waste Biomass"
"Mesquite Solar 1",57707,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mesquite Solar 2, LLC",60307,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mesquite Solar 3, LLC",60308,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Mesquite Wind Power LLC",56395,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Messalonskee 2 (Oakland)",1497,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Messalonskee 3",1498,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Messalonskee 5",1500,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Metcalf Energy Center",55393,"CA","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Methuen Landfill",59136,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Metro Gas Recovery",50576,"WI","IPP Non-CHP","GT, IC","LFG","Landfill Gas"
"Metro Methane Recovery Facility",54700,"IA","IPP Non-CHP","IC","LFG","Landfill Gas"
"Metro Support Services Center Solar",57313,"CA","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Metro Wastewater Reclamation District",10180,"CO","IPP CHP","GT, IC","OBG","Other Waste Biomass"
"Metropolitan Sewerage District",10181,"NC","Commercial Non-CHP","HY","WAT","Conventional Hydroelectric"
"Mexico",6650,"MO","Electric Utility","GT","DFO","Petroleum Liquids"
"Meyers Falls",3868,"WA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Meyersdale Windpower, LLC",56052,"PA","IPP Non-CHP","BA, WT","MWH, WND","Multiple"
"Miami Dade County Resource Recovery Fac",10062,"FL","IPP Non-CHP","ST","MSW","Municipal Solid Waste"
"Miami Fort",2832,"OH","IPP Non-CHP","GT, ST","BIT, DFO","Multiple"
"Miami Wabash",1006,"IN","Electric Utility","GT","DFO","Petroleum Liquids"
"Miami Wind Energy Center",58765,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Michelangelo Wind 4 LLC",59232,"IA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Michell Butte Power Project",50360,"OR","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
