"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2009&tab=overview&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 16:59:17 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"Tomahawk",4075,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Top of Iowa Windfarm",55804,"IA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Top of Iowa Windfarm III",56386,"IA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Torrance Refining Company, LLC",50624,"CA","Industrial CHP","GT, OT, ST","NG, PC, WH","Multiple"
"Torrington Terminal",565,"CT","IPP Non-CHP","GT","KER","Petroleum Liquids"
"Total Energy Facilities",10091,"CA","Commercial CHP","CA, CT","OBG, OG","Multiple"
"Towaoc",7373,"CO","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tower",1873,"MI","Electric Utility","GT, IC","DFO","Petroleum Liquids"
"Townsend Hydro",10285,"PA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Toyon Power Station",54327,"CA","IPP Non-CHP","IC","LFG","Landfill Gas"
"Tracy",2336,"NV","Electric Utility","CA, CT, GT, ST","DFO, NG","Multiple"
"Tracy Combined Cycle Power Plant",55933,"CA","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Tradinghouse",3506,"TX","IPP Non-CHP","ST","NG","Natural Gas Steam Turbine"
"Traer East",56025,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Traer Main",1192,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Traer South",7920,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Trail Ridge Landfill Gas Recovery",57123,"FL","IPP Non-CHP","IC","LFG","Landfill Gas"
"Trans-Jordan Generating Station",56853,"UT","IPP Non-CHP","IC","LFG","Landfill Gas"
"TransAlta Wyoming Wind",56093,"WY","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Transalta Centralia Generation",3845,"WA","IPP Non-CHP","CA, CT, ST","NG, SUB","Multiple"
"Treasure Coast Energy Center",56400,"FL","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Trego",4012,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Trent Wind Farm LP",55968,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Trenton Channel",1745,"MI","Electric Utility","ST","SUB","Conventional Steam Coal"
"Trenton Diesel",2163,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"Trenton Falls",2619,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Trenton North",698,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"Trenton South",7935,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"Tres Vaqueros Wind Farms LLC",50826,"CA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Tri Center Naniwa Energy",55494,"NV","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Tri Cities",7998,"AZ","Electric Utility","IC","LFG","Landfill Gas"
"Trigen St. Louis",56309,"MO","IPP CHP","CS, ST","NG","Multiple"
"Trimble County",6071,"KY","Electric Utility","GT, ST","BIT, NG","Multiple"
"Trimont Area Wind Farm",56296,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Trinidad (CO)",511,"CO","Electric Utility","IC, ST","BIT, DFO, NG","Multiple"
"Trinidad (TX)",3507,"TX","IPP Non-CHP","IC, ST","DFO, NG","Multiple"
"Trinity",451,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tropicana Products Bradent",50971,"FL","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Troy Energy LLC",55348,"OH","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Truman",2015,"MN","Electric Utility","IC","DFO","Petroleum Liquids"
"Tsar Nicholas LLC",55561,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Tuckasegee",2751,"NC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tuckertown Hydro",54897,"NC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tucumcari",2469,"NM","Electric Utility","IC","DFO","Petroleum Liquids"
"Tugalo",725,"GA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tulare Success Power Project",10222,"CA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Tule River",289,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Tulloch",416,"CA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Tulsa",2965,"OK","Electric Utility","IC, ST","DFO, NG","Multiple"
"Tunnel",557,"CT","IPP Non-CHP","GT, HY","JF, WAT","Multiple"
"Tunnel 1 Power Project",50362,"OR","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Tuolumne Wind Project",56702,"WA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Turkey Point",621,"FL","Electric Utility","CA, CT, IC, ST","DFO, NG, NUC, RFO","Multiple"
"Turkey Track Wind Energy LLC",56774,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Turlock Irrigation District Fuel Cell",56631,"CA","Electric Utility","FC","OBG","Other Waste Biomass"
"Turlock Lake",161,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Turner Shoals",2735,"NC","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Turners Falls",6388,"MA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Turnkey Landfill Gas Recovery",54663,"NH","IPP Non-CHP","GT, IC","LFG","Landfill Gas"
"Tuscola Station",55245,"IL","IPP CHP","ST","BIT","Conventional Steam Coal"
"Tuxedo",2736,"NC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Twin Branch",989,"IN","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Twin Bridges LFGTE",54925,"IN","Electric Utility","IC","LFG","Landfill Gas"
"Twin Buttes Wind Project",56460,"CO","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Twin Cities Hydro LLC",57069,"MN","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Twin Falls (ID)",821,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Twin Falls (MI)",1784,"MI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Twin Falls Hydro",50827,"WA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Twin Lake Hills LLC",55568,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Twin Reservoirs",50382,"WA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Two Harbors",2016,"MN","Electric Utility","IC","DFO","Petroleum Liquids"
"Two Pine Landfill Gas Recovery",56523,"AR","IPP Non-CHP","IC","LFG","Landfill Gas"
"Ty Cooke",3602,"TX","Electric Utility","GT, ST","NG","Multiple"
"Tyrone",1361,"KY","Electric Utility","ST","BIT","Conventional Steam Coal"
"U S Alliance Coosa Pines",54216,"AL","Industrial CHP","ST","BIT, BLQ","Multiple"
"UCI Facilities Management Central Plant",57122,"CA","Commercial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"UCLA So Campus Cogen Project",52073,"CA","Commercial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"UMCP CHP Plant",56038,"MD","IPP CHP","GT, ST","NG","Multiple"
"US Borax",50115,"CA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"US DOE Savannah River Site (D Area)",7652,"SC","IPP CHP","ST","BIT","Conventional Steam Coal"
"US Gypsum Oakfield",50203,"NY","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"US United Bulk Terminal",8829,"FL","Electric Utility","--","--","--"
"UTSA TEP II",56401,"TX","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"UW Madison Charter Street Plant",54408,"WI","Commercial CHP","ST","BIT","Conventional Steam Coal"
"Ubly",1875,"MI","Electric Utility","IC","DFO, NG","Multiple"
"Uintah",3704,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Unalakleet",6299,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Unalaska Power Module",7503,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Uncasville Mill",50801,"CT","Industrial CHP","ST","PUR","All Other"
"Union Carbide Seadrift Cogen",50150,"TX","Industrial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Union Carbide South Charleston",50151,"WV","Industrial CHP","ST","BIT","Conventional Steam Coal"
"Union County Resource Recovery",50960,"NJ","Commercial Non-CHP","ST","MSW","Municipal Solid Waste"
"Union Falls",50176,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Union Power Station",55380,"AR","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Union Valley",6612,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Unionville",6563,"MO","Electric Utility","GT","DFO","Petroleum Liquids"
"Unionville City of",2164,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"Unionville Hydro Project 2499 NY",50269,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Unisea G 2",54422,"AK","Industrial Non-CHP","IC","DFO","Petroleum Liquids"
"Unit 4",7015,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"United Cogen",50104,"CA","Commercial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"United Hospital",7378,"MN","Electric Utility","IC","DFO","Petroleum Liquids"
"Univ of Calif Santa Cruz Cogeneration",50064,"CA","Commercial CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Univ of Massachusetts Medical Center",50087,"MA","Commercial CHP","ST","NG","Natural Gas Steam Turbine"
"Univ of NC Chapel Hill Cogen Facility",54276,"NC","Commercial CHP","ST","BIT","Conventional Steam Coal"
"Univ of Oregon Central Power Station",54950,"OR","Commercial CHP","--","--","--"
"Univ of San Francisco Cogen",50089,"CA","Commercial CHP","IC","NG","Natural Gas Internal Combustion Engine"
"University Park North",55640,"IL","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"University Park South",55250,"IL","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"University of Alaska Fairbanks",50711,"AK","Commercial CHP","IC, ST","DFO, SUB","Multiple"
"University of Arizona - Biosphere 2",54594,"AZ","Commercial Non-CHP","IC","DFO, NG","Multiple"
"University of Colorado",54372,"CO","Commercial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"University of Florida",7345,"FL","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"University of Illinois Abbott Power Plt",54780,"IL","Commercial CHP","GT, ST","BIT, NG","Multiple"
"University of Illinois Cogen Facility",54044,"IL","Commercial CHP","GT, IC","NG","Multiple"
"University of Iowa Main Power Plant",54775,"IA","Commercial CHP","IC, ST","BIT, DFO","Multiple"
"University of Michigan",50431,"MI","IPP CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"University of Northern Iowa",50088,"IA","Commercial CHP","ST","BIT","Conventional Steam Coal"
"University of Notre Dame",50366,"IN","Commercial CHP","IC, ST","BIT, DFO","Multiple"
"University of Oklahoma",50307,"OK","Commercial CHP","IC, ST","DFO, NG","Multiple"
"University of Tennessee Steam Plant",55036,"TN","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"University of Texas at Dallas",54607,"TX","Commercial CHP","IC","NG","Natural Gas Internal Combustion Engine"
"University of Texas at San Antonio",54606,"TX","Commercial CHP","IC","NG","Natural Gas Internal Combustion Engine"
"University of Washington Power Plant",54809,"WA","Commercial CHP","ST","NG","Natural Gas Steam Turbine"
"Upper Androscoggin",54202,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Upper Baker",3861,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Barker",52171,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Upper Beaver",3643,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Dawson",489,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Falls",9096,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Gorge",407,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Kalskag",57054,"AK","Electric Utility","IC","JF","Petroleum Liquids"
"Upper Malad",823,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Mechanicville",625,"NY","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Molina",521,"CO","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Power Plant",844,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Rock Energy Partners LLC",55764,"IL","IPP Non-CHP","IC","LFG","Landfill Gas"
"Upper Salmon A",822,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Salmon B",7079,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upper Sterling",7474,"IL","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Upriver Dam Hydro Plant",50380,"WA","Commercial Non-CHP","HY","WAT","Conventional Hydroelectric"
"Urquhart",3295,"SC","Electric Utility","CA, CT, GT, ST","BIT, NG","Multiple"
"Utility Plants Section",50308,"AK","Commercial CHP","ST","SUB","Conventional Steam Coal"
"V C Summer",6127,"SC","Electric Utility","ST","NUC","Nuclear"
"V H Braunig",3612,"TX","Electric Utility","ST","NG","Natural Gas Steam Turbine"
"VC Porterdale Hydroelectric",50242,"GA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"VMEA 1 Credit Gen",7440,"VA","Electric Utility","IC","DFO","Petroleum Liquids"
"VMEA Peaking Gen",7441,"VA","Electric Utility","IC","DFO","Petroleum Liquids"
"Vaagen Brothers Lumber",50120,"WA","Industrial CHP","ST","WDS","Wood/Wood Waste Biomass"
"Vaca Dixon Solar Station",57041,"CA","Electric Utility","PV","SUN","Solar Photovoltaic"
"Valdez",6306,"AK","Electric Utility","GT, IC","DFO","Petroleum Liquids"
"Valdez Cogen",7841,"AK","Electric Utility","GT","JF","Petroleum Liquids"
"Valdosta Water Treatment Plant",54839,"GA","Commercial Non-CHP","IC","DFO","Petroleum Liquids"
"Valencia",6515,"AZ","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Valencia Energy Facility",55802,"NM","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Valenite",56131,"SC","Electric Utility","IC","DFO","Petroleum Liquids"
"Valero Energy Port Arthur Refinery",52108,"TX","Industrial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Valero Refinery Cogeneration Unit 1",55851,"CA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Valero Refinery Corpus Christi East",10203,"TX","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Valero Refinery Corpus Christi West",50121,"TX","Industrial CHP","OT, ST","OG, PC","Multiple"
"Vallecito Hydroelectric",50206,"CO","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Valley (CA)",408,"CA","Electric Utility","CA, CT, GT","NG","Multiple"
"Valley (TX)",3508,"TX","IPP Non-CHP","ST","NG","Natural Gas Steam Turbine"
"Valley (WI)",4042,"WI","Electric Utility","IC, ST","BIT, DFO","Multiple"
"Valley Falls Hydroelectric Facility",50034,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Valley Queen Cheese",56274,"SD","IPP Non-CHP","IC","DFO","Petroleum Liquids"
"Valley Road",6530,"NV","Electric Utility","IC","DFO","Petroleum Liquids"
"Valley View",487,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Valmont",477,"CO","Electric Utility","GT, ST","BIT, NG","Multiple"
"Valmont Combustion Turbine Project",55207,"CO","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Van Sant Station",7318,"DE","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Vandalia",2165,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"Vanderbilt University Power Plant",52048,"TN","Commercial CHP","GT, ST","BIT, NG","Multiple"
"Vandolah Power Station",55415,"FL","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Vansycle",55125,"OR","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Varick",2621,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Veazie Hydro Station",1479,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Velva Windfarm LLC",56670,"ND","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Venice",913,"IL","Electric Utility","GT","DFO, NG","Multiple"
"Venice Hydro",72,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Venice Resources Gas Recovery",54539,"MI","IPP Non-CHP","IC","LFG","Landfill Gas"
"Veolia Energy Trenton L.P.",50094,"NJ","IPP CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Veolia Energy-OKC",56246,"OK","Industrial Non-CHP","IC","DFO","Petroleum Liquids"
"Verdi",6531,"NV","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Vergennes 9",6519,"VT","Electric Utility","HY, IC","DFO, WAT","Multiple"
"Vermilion",897,"IL","IPP Non-CHP","GT, ST","DFO, SUB","Multiple"
"Vermillion Energy Facility",55111,"IN","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Vermont Yankee",3751,"VT","IPP Non-CHP","ST","NUC","Nuclear"
"Vernon",7436,"CA","Electric Utility","IC","DFO","Petroleum Liquids"
"Vernon Boulevard",7909,"NY","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Vernon Dam",2352,"VT","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Vero Beach Municipal Power Plant",693,"FL","Electric Utility","CA, CT, ST","NG","Multiple"
"Versailles Mill",54657,"CT","Industrial CHP","ST","NG","Natural Gas Steam Turbine"
"Versailles Peaking",7775,"OH","Electric Utility","IC","DFO","Petroleum Liquids"
"Verso Paper Quinnesec Mich Mill",50251,"MI","Industrial CHP","ST","BLQ","Wood/Wood Waste Biomass"
"Vestaburg",1881,"MI","Electric Utility","GT, IC","DFO, NG","Multiple"
"Viaduct",2096,"MO","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Victor J Daniel Jr",6073,"MS","Electric Utility","CA, CT, ST","BIT, NG","Multiple"
"Victoria",3443,"TX","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Victoria Dam",1774,"MI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Victoria Texas Plant",10790,"TX","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Victory Garden (Tehachapi)",50532,"CA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Victory Garden Phase IV LLC",52160,"CA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Victory Mills",10902,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Victory Wind Farm",56379,"IA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Vienna Operations",1564,"MD","IPP Non-CHP","GT, ST","DFO, RFO","Petroleum Liquids"
"Viking",56147,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Viking Energy of Lincoln",50772,"MI","IPP Non-CHP","ST","WDS","Wood/Wood Waste Biomass"
"Viking Energy of McBain",50770,"MI","IPP Non-CHP","ST","WDS","Wood/Wood Waste Biomass"
"Viking Energy of Northumberland",50771,"PA","IPP CHP","ST","WDS","Wood/Wood Waste Biomass"
"Viking Wind Partners",56153,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Village Creek Water Reclamation Facility",54520,"TX","Commercial Non-CHP","GT, IC","NG, OBG","Multiple"
"Villisca Municipal Power Plant",1193,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Vinton",1194,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Viola",4139,"WI","Electric Utility","IC","DFO","Petroleum Liquids"
"Virginia",2018,"MN","Electric Utility","ST","SUB","Conventional Steam Coal"
"Virginia Beach",56693,"VA","IPP Non-CHP","IC","LFG","Landfill Gas"
"Virginia Tech Power Plant",56785,"VA","Commercial CHP","ST","BIT","Conventional Steam Coal"
"Vischer Ferry",2686,"NY","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Vogtle",649,"GA","Electric Utility","ST","NUC","Nuclear"
"Volta 1",290,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Volta 2",180,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Vulcan-BN Geothermal Power Company",50210,"CA","IPP Non-CHP","ST","GEO","Geothermal"
"W A Parish",3470,"TX","IPP Non-CHP","GT, ST","NG, SUB","Multiple"
"W B Tuttle",3613,"TX","Electric Utility","ST","NG","Natural Gas Steam Turbine"
"W E Swoope",681,"FL","Electric Utility","IC","DFO","Petroleum Liquids"
"W E Warne",6196,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"W H Hill",772,"HI","Electric Utility","ST","RFO","Petroleum Liquids"
"W H Weatherspoon",2716,"NC","Electric Utility","GT, ST","BIT, DFO","Multiple"
"W H Zimmer",6019,"OH","Electric Utility","ST","BIT","Conventional Steam Coal"
"W K Sanders",678,"VT","Electric Utility","HY","WAT","Conventional Hydroelectric"
