"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2006&tab=overview&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Mon Nov 25 2019 16:27:35 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"VMEA 1 Credit Gen",7440,"VA","Electric Utility","--","--","--"
"VMEA Peaking Gen",7441,"VA","Electric Utility","--","--","--"
"Valdez",6306,"AK","Electric Utility","--","--","--"
"Valdez Cogen",7841,"AK","Electric Utility","--","--","--"
"Valdosta Water Treatment Plant",54839,"GA","Commercial Non-CHP","--","--","--"
"Valencia",6515,"AZ","Electric Utility","--","--","--"
"Valenite",56131,"SC","Electric Utility","--","--","--"
"Valero Energy Port Arthur Refinery",52108,"TX","Industrial CHP","--","--","--"
"Valero Refinery Cogeneration Unit 1",55851,"CA","Industrial CHP","--","--","--"
"Valero Refinery Corpus Christi East",10203,"TX","Industrial CHP","--","--","--"
"Valero Refinery Corpus Christi West",50121,"TX","Industrial CHP","--","--","--"
"Valero Refining Texas City",52013,"TX","--","--","--","--"
"Valero Refining Texas Houston",52012,"TX","--","--","--","--"
"Vallecito Hydroelectric",50206,"CO","IPP Non-CHP","--","--","--"
"Valley (CA)",408,"CA","Electric Utility","--","--","--"
"Valley (TX)",3508,"TX","IPP Non-CHP","--","--","--"
"Valley (WI)",4042,"WI","Electric Utility","--","--","--"
"Valley Falls Hydroelectric Facility",50034,"NY","IPP Non-CHP","--","--","--"
"Valley Road",6530,"NV","Electric Utility","--","--","--"
"Valley View",487,"CA","Electric Utility","--","--","--"
"Valmont",477,"CO","Electric Utility","--","--","--"
"Valmont Combustion Turbine Project",55207,"CO","IPP Non-CHP","--","--","--"
"Van Sant Station",7318,"DE","IPP Non-CHP","--","--","--"
"Vandalia",2165,"MO","Electric Utility","--","--","--"
"Vanderbilt University Power Plant",52048,"TN","Commercial CHP","--","--","--"
"Vandolah Power Station",55415,"FL","IPP Non-CHP","--","--","--"
"Vansycle",55125,"OR","IPP Non-CHP","--","--","--"
"Varick",2621,"NY","IPP Non-CHP","--","--","--"
"Veazie Hydro Station",1479,"ME","IPP Non-CHP","--","--","--"
"Velcro USA",54293,"NH","Industrial CHP","--","--","--"
"Venice",913,"IL","Electric Utility","--","--","--"
"Venice Hydro",72,"CA","Electric Utility","--","--","--"
"Venice Resources Gas Recovery",54539,"MI","IPP Non-CHP","--","--","--"
"Veolia Energy Trenton L.P.",50094,"NJ","IPP CHP","--","--","--"
"Veolia Energy-OKC",56246,"OK","Industrial Non-CHP","--","--","--"
"Verdi",6531,"NV","Electric Utility","--","--","--"
"Vergennes 9",6519,"VT","Electric Utility","--","--","--"
"Vermilion",897,"IL","IPP Non-CHP","--","--","--"
"Vermillion Energy Facility",55111,"IN","IPP Non-CHP","--","--","--"
"Vermont Yankee",3751,"VT","IPP Non-CHP","--","--","--"
"Vernon Boulevard",7909,"NY","Electric Utility","--","--","--"
"Vernon Dam",2352,"VT","IPP Non-CHP","--","--","--"
"Vero Beach Municipal Power Plant",693,"FL","Electric Utility","--","--","--"
"Versailles Mill",54657,"CT","Industrial CHP","--","--","--"
"Versailles Peaking",7775,"OH","Electric Utility","--","--","--"
"Verso Paper Quinnesec Mich Mill",50251,"MI","Industrial CHP","--","--","--"
"Vestaburg",1881,"MI","Electric Utility","--","--","--"
"Viaduct",2096,"MO","Electric Utility","--","--","--"
"Victor J Daniel Jr",6073,"MS","Electric Utility","--","--","--"
"Victoria Dam",1774,"MI","Electric Utility","--","--","--"
"Victoria Texas Plant",10790,"TX","Industrial CHP","--","--","--"
"Victory Garden (Tehachapi)",50532,"CA","IPP Non-CHP","--","--","--"
"Victory Garden Phase IV LLC",52160,"CA","IPP Non-CHP","--","--","--"
"Victory Mills",10902,"NY","IPP Non-CHP","--","--","--"
"Victory Wind Farm",56379,"IA","Electric Utility","--","--","--"
"Vienna Operations",1564,"MD","IPP Non-CHP","--","--","--"
"Viking",56147,"AK","Electric Utility","--","--","--"
"Viking Energy of Lincoln",50772,"MI","IPP Non-CHP","--","--","--"
"Viking Energy of McBain",50770,"MI","IPP Non-CHP","--","--","--"
"Viking Energy of Northumberland",50771,"PA","IPP CHP","--","--","--"
"Viking Wind Partners",56153,"MN","IPP Non-CHP","--","--","--"
"Village Creek Water Reclamation Facility",54520,"TX","Commercial Non-CHP","--","--","--"
"Villisca Municipal Power Plant",1193,"IA","Electric Utility","--","--","--"
"Vinton",1194,"IA","Electric Utility","--","--","--"
"Viola",4139,"WI","Electric Utility","--","--","--"
"Virginia",2018,"MN","Electric Utility","--","--","--"
"Vischer Ferry",2686,"NY","Electric Utility","--","--","--"
"Vogtle",649,"GA","Electric Utility","--","--","--"
"Volta 1",290,"CA","Electric Utility","--","--","--"
"Volta 2",180,"CA","Electric Utility","--","--","--"
"Vulcan-BN Geothermal Power Company",50210,"CA","IPP Non-CHP","--","--","--"
"W A Parish",3470,"TX","IPP Non-CHP","--","--","--"
"W B Tuttle",3613,"TX","Electric Utility","--","--","--"
"W E Swoope",681,"FL","Electric Utility","--","--","--"
"W E Warne",6196,"CA","Electric Utility","--","--","--"
"W H Hill",772,"HI","Electric Utility","--","--","--"
"W H Weatherspoon",2716,"NC","Electric Utility","--","--","--"
"W H Zimmer",6019,"OH","Electric Utility","--","--","--"
"W K Sanders",678,"VT","Electric Utility","--","--","--"
"W N Clark",462,"CO","Electric Utility","--","--","--"
"W R Gianelli",448,"CA","Electric Utility","--","--","--"
"W S Lee",3264,"SC","Electric Utility","--","--","--"
"WFEC GenCo LLC",55655,"OK","IPP Non-CHP","--","--","--"
"WPPI Hartford DG",56266,"WI","Electric Utility","--","--","--"
"WPS Power Niagara",50202,"NY","IPP Non-CHP","--","--","--"
"WWTP Power Generation Station",56036,"CA","Electric Utility","--","--","--"
"Wabash River",1010,"IN","Electric Utility","--","--","--"
"Wabuska",55988,"NV","IPP Non-CHP","--","--","--"
"Waddell",7164,"AZ","Electric Utility","--","--","--"
"Wadham Energy LP",50293,"CA","IPP Non-CHP","--","--","--"
"Wading River",7146,"NY","Electric Utility","--","--","--"
"Wadsworth",7580,"OH","Electric Utility","--","--","--"
"Wahoo",2310,"NE","Electric Utility","--","--","--"
"Waiau",766,"HI","Electric Utility","--","--","--"
"Waiau Hydro",774,"HI","Electric Utility","--","--","--"
"Wailuku River Hydroelectric",54827,"HI","IPP Non-CHP","--","--","--"
"Waimea",768,"HI","Electric Utility","--","--","--"
"Wainiha Hydro",10413,"HI","Industrial Non-CHP","--","--","--"
"Wakefield",2311,"NE","Electric Utility","--","--","--"
"Walden",10848,"NY","IPP Non-CHP","--","--","--"
"Walhalla",55638,"ND","Industrial CHP","--","--","--"
"Wallace Dam",6087,"GA","Electric Utility","--","--","--"
"Wallenpaupack",3153,"PA","IPP Non-CHP","--","--","--"
"Wallingford Energy",55517,"CT","IPP Non-CHP","--","--","--"
"Wallowa Falls",3041,"OR","Electric Utility","--","--","--"
"Wallys Wind Farm LLC",56585,"MN","IPP Non-CHP","--","--","--"
"Walnut",4256,"CA","Electric Utility","--","--","--"
"Walnut Energy Center",56078,"CA","Electric Utility","--","--","--"
"Walter Bouldin Dam",4,"AL","Electric Utility","--","--","--"
"Walter C Beckjord",2830,"OH","Electric Utility","--","--","--"
"Walter F George",761,"GA","Electric Utility","--","--","--"
"Walter Scott Jr Energy Center",1082,"IA","Electric Utility","--","--","--"
"Walters",2715,"NC","Electric Utility","--","--","--"
"Walterville",3071,"OR","Electric Utility","--","--","--"
"Walton Bainbridge Power Facility",56015,"GA","IPP Non-CHP","--","--","--"
"Walton County Power LLC",55128,"GA","IPP Non-CHP","--","--","--"
"Walton Discover Power Facility",55138,"AL","IPP Non-CHP","--","--","--"
"Walton Street Substation",56598,"MO","Electric Utility","--","--","--"
"Wamego",1328,"KS","Electric Utility","--","--","--"
"Wanapum",3888,"WA","Electric Utility","--","--","--"
"Wanship",3698,"UT","Electric Utility","--","--","--"
"Wansley",6052,"GA","Electric Utility","--","--","--"
"Wansley Combined Cycle",55965,"GA","IPP Non-CHP","--","--","--"
"Wansley Unit 9",7946,"GA","Electric Utility","--","--","--"
"Wappinger Falls Hydroelectric",54573,"NY","IPP Non-CHP","--","--","--"
"Ware Shoals Hydro Project",10801,"SC","IPP Non-CHP","--","--","--"
"Warm Springs Forest Products",50426,"OR","Industrial Non-CHP","--","--","--"
"Warm Springs Hydro Project",54261,"CA","IPP Non-CHP","--","--","--"
"Warm Springs Power Enterprises",54721,"OR","IPP Non-CHP","--","--","--"
"Warner Lambert",54604,"MI","Commercial CHP","--","--","--"
"Warren F Sam Beasley Generation Station",7962,"DE","Electric Utility","--","--","--"
"Warren Lumber Mill",50640,"AR","Industrial CHP","--","--","--"
"Warren Peaking Power Facility",55303,"MS","IPP Non-CHP","--","--","--"
"Warrensburg Hydroelectric",10218,"NY","IPP Non-CHP","--","--","--"
"Warrick",6705,"IN","IPP CHP","--","--","--"
"Warrior Ridge Hydro",10152,"PA","IPP Non-CHP","--","--","--"
"Wasatch Energy Systems Energy Recovery",55302,"UT","IPP CHP","--","--","--"
"Washington",1329,"KS","Electric Utility","--","--","--"
"Washington County Cogeneration Facility",7697,"AL","Electric Utility","--","--","--"
"Washington County Power LLC",55332,"GA","IPP Non-CHP","--","--","--"
"Washington Energy Facility",55397,"OH","IPP Non-CHP","--","--","--"
"Washington Island",4148,"WI","Electric Utility","--","--","--"
"Washoe",6532,"NV","Electric Utility","--","--","--"
"Wasson CO2 Removal Plant",52122,"TX","Industrial CHP","--","--","--"
"Waste Energy Services",50077,"MI","IPP CHP","--","--","--"
"Waste Management Simi Valley LFGTE",56535,"CA","IPP Non-CHP","--","--","--"
"Waste Water Plant Generator",56022,"KS","Electric Utility","--","--","--"
"Watauga",3418,"TN","Electric Utility","--","--","--"
"Watchtower Educational Center",55619,"NY","Commercial Non-CHP","--","--","--"
"Water Filter Plant #2",55534,"NC","IPP Non-CHP","--","--","--"
"Water Street Station",7398,"MI","Electric Utility","--","--","--"
"Waterbury 22",6520,"VT","Electric Utility","--","--","--"
"Wateree",3297,"SC","Electric Utility","--","--","--"
"Wateree Hydro",3270,"SC","Electric Utility","--","--","--"
"Waterford 1 & 2",8056,"LA","Electric Utility","--","--","--"
"Waterford 3",4270,"LA","Electric Utility","--","--","--"
"Waterford Power, LLC",55503,"OH","Electric Utility","--","--","--"
"Waterloo",971,"IL","Electric Utility","--","--","--"
"Waterloo Lundquist",7851,"IA","Electric Utility","--","--","--"
"Waterport",2623,"NY","IPP Non-CHP","--","--","--"
"Waters River",1678,"MA","Electric Utility","--","--","--"
"Waterside Power, LLC",56189,"CT","IPP Non-CHP","--","--","--"
"Watertown",2700,"NY","Electric Utility","--","--","--"
"Watertown Power Plant",7247,"SD","Electric Utility","--","--","--"
"Watson Cogeneration",50216,"CA","Industrial CHP","--","--","--"
"Watsonville Power Plant",50968,"CA","IPP CHP","--","--","--"
"Watts Bar Hydro",3420,"TN","Electric Utility","--","--","--"
"Watts Bar Nuclear Plant",7722,"TN","Electric Utility","--","--","--"
"Waukegan",883,"IL","IPP Non-CHP","--","--","--"
"Waupun Correctional Central Heating Plt",54407,"WI","Commercial CHP","--","--","--"
"Wausau",4077,"WI","Electric Utility","--","--","--"
"Wausau Papers of New Hampshire",10701,"NH","Industrial CHP","--","--","--"
"Waverly Municipal Electric North Plant",6554,"IA","Electric Utility","--","--","--"
"Way Dam",1785,"MI","Electric Utility","--","--","--"
"Waymart Wind",56001,"PA","IPP Non-CHP","--","--","--"
"Wayne County",7538,"NC","Electric Utility","--","--","--"
"Wayne IC",2312,"NE","Electric Utility","--","--","--"
"Waynesboro Virginia Plant",10796,"VA","Industrial CHP","--","--","--"
"Weatherford",3624,"TX","Electric Utility","--","--","--"
"Weatherford Wind Energy Center",56273,"OK","IPP Non-CHP","--","--","--"
"Webb Forging",7814,"SC","Electric Utility","--","--","--"
"Webber",1722,"MI","Electric Utility","--","--","--"
"Webbers Falls",2987,"OK","Electric Utility","--","--","--"
"Weber",3661,"UT","Electric Utility","--","--","--"
"Webster",3471,"TX","IPP Non-CHP","--","--","--"
"Webster",3348,"SD","Electric Utility","--","--","--"
"Webster City",1198,"IA","Electric Utility","--","--","--"
"Weeks Falls",54387,"WA","IPP Non-CHP","--","--","--"
"Weiss Dam",20,"AL","Electric Utility","--","--","--"
"Weleetka",2966,"OK","Electric Utility","--","--","--"
"Wellesley College Central Utility Plant",54937,"MA","Commercial CHP","--","--","--"
"Wellington",7878,"OH","Electric Utility","--","--","--"
"Wellington 1",1330,"KS","Electric Utility","--","--","--"
"Wellington 2",7339,"KS","Electric Utility","--","--","--"
"Wells",3886,"WA","Electric Utility","--","--","--"
"Wells IC",2020,"MN","Electric Utility","--","--","--"
"Welport Lease Project",54447,"CA","Industrial CHP","--","--","--"
"Welsh",6139,"TX","Electric Utility","--","--","--"
"Werner",2385,"NJ","IPP Non-CHP","--","--","--"
"West 14th Street",1332,"KS","Electric Utility","--","--","--"
"West 41st Street",2909,"OH","Electric Utility","--","--","--"
"West Babylon",2521,"NY","Electric Utility","--","--","--"
"West Bend",1199,"IA","Electric Utility","--","--","--"
"West Buxton",1508,"ME","IPP Non-CHP","--","--","--"
"West Campus Cogeneration Facility",7991,"WI","Electric Utility","--","--","--"
"West Charleston",3753,"VT","Electric Utility","--","--","--"
"West Coxsackie",2487,"NY","Electric Utility","--","--","--"
"West Danville 15",3743,"VT","Electric Utility","--","--","--"
"West Delaware Tunnel Plant",51033,"NY","IPP Non-CHP","--","--","--"
"West Diesel Generation Unit",56517,"IA","Electric Utility","--","--","--"
"West End Dam Hydroelectric Project",50759,"NY","IPP Non-CHP","--","--","--"
"West Enfield Hydro",10255,"ME","IPP Non-CHP","--","--","--"
"West Fairbault",1932,"MN","Electric Utility","--","--","--"
"West Ford Flat Power Plant",10199,"CA","IPP Non-CHP","--","--","--"
"West Gardner",7929,"KS","Electric Utility","--","--","--"
"West Group Data Center",54294,"MN","Commercial Non-CHP","--","--","--"
"West Group Data Center F",56247,"MN","Commercial Non-CHP","--","--","--"
"West Liberty",1200,"IA","Electric Utility","--","--","--"
"West Marinette",4076,"WI","Electric Utility","--","--","--"
"West Marinette 34",7799,"WI","Electric Utility","--","--","--"
"West Pharmaceutical Services",54947,"NC","Industrial Non-CHP","--","--","--"
"West Phoenix",117,"AZ","Electric Utility","--","--","--"
"West Point (GA)",6133,"GA","Electric Utility","--","--","--"
"West Point (PA)",52149,"PA","Industrial CHP","--","--","--"
"West Point Municipal",2313,"NE","Electric Utility","--","--","--"
"West Point PH",291,"CA","Electric Utility","--","--","--"
"West Point Treatment Plant",50329,"WA","IPP CHP","--","--","--"
"West Receiving",7853,"IA","Electric Utility","--","--","--"
"West Station (DE)",597,"DE","IPP Non-CHP","--","--","--"
"West Station (NJ)",6776,"NJ","Electric Utility","--","--","--"
"West Texas Wind Energy LLC",55367,"TX","IPP Non-CHP","--","--","--"
"West Texas Windplant",54966,"TX","IPP Non-CHP","--","--","--"
"West Tisbury Generating Facility",6049,"MA","IPP Non-CHP","--","--","--"
"West Valley Generation Project",55622,"UT","Electric Utility","--","--","--"
"WestRock (IL)",54513,"IL","Industrial Non-CHP","--","--","--"
"WestRock (TX)",50101,"TX","Industrial CHP","--","--","--"
"WestRock Panama City Mill",50807,"FL","Industrial CHP","--","--","--"
"WestRock Southeast, LLC.",54004,"GA","Industrial CHP","--","--","--"
"WestRock-West Point Mill",10017,"VA","Industrial CHP","--","--","--"
"Westar Wind",56219,"KS","Electric Utility","--","--","--"
"Westbrook",2021,"MN","Electric Utility","--","--","--"
"Westbrook Energy Center Power Plant",55294,"ME","IPP Non-CHP","--","--","--"
"Westend Facility",10685,"CA","Industrial CHP","--","--","--"
"Western 102 Power Plant",56500,"NV","Industrial Non-CHP","--","--","--"
"Western Power & Steam Inc",54410,"CA","Industrial CHP","--","--","--"
"Western Renewable Energy",56358,"AZ","IPP Non-CHP","--","--","--"
"Westex Windpower Facility",56402,"TX","IPP Non-CHP","--","--","--"
"Westhollow Technology Center",54330,"TX","Commercial CHP","--","--","--"
"Weston",4078,"WI","Electric Utility","--","--","--"
"Weston Hydro",1509,"ME","IPP Non-CHP","--","--","--"
"Westport",1560,"MD","IPP Non-CHP","--","--","--"
"Westridge Windfarm LLC",56203,"MN","IPP Non-CHP","--","--","--"
"Westroads Shopping Center",55038,"NE","Commercial CHP","--","--","--"
"Westrock Hodge (LA)",50810,"LA","Industrial CHP","--","--","--"
"Westward Seafoods",54305,"AK","Industrial CHP","--","--","--"
"Westwind Trust",54258,"CA","IPP Non-CHP","--","--","--"
"Westwood Generation LLC",50611,"PA","IPP Non-CHP","--","--","--"
"Wethersfield Wind Farm",55368,"NY","IPP Non-CHP","--","--","--"
"Weybridge",3728,"VT","Electric Utility","--","--","--"
"Weyerhaeuser Wright City Complex OK",50198,"OK","Industrial CHP","--","--","--"
"Wheatland Generating Facility",55224,"IN","Electric Utility","--","--","--"
"Wheaton",4014,"WI","Electric Utility","--","--","--"
"Wheelabrator Baltimore Refuse",10629,"MD","IPP CHP","--","--","--"
"Wheelabrator Bridgeport",50883,"CT","IPP Non-CHP","--","--","--"
"Wheelabrator Claremont Facility",50872,"NH","IPP Non-CHP","--","--","--"
"Wheelabrator Concord Facility",50873,"NH","IPP Non-CHP","--","--","--"
"Wheelabrator Falls",54746,"PA","IPP Non-CHP","--","--","--"
"Wheelabrator Frackville Energy",50879,"PA","IPP CHP","--","--","--"
"Wheelabrator Gloucester LP",50885,"NJ","IPP Non-CHP","--","--","--"
"Wheelabrator Hudson Falls",10503,"NY","IPP Non-CHP","--","--","--"
"Wheelabrator Lassen",50298,"CA","IPP Non-CHP","--","--","--"
"Wheelabrator Lisbon",54758,"CT","IPP Non-CHP","--","--","--"
"Wheelabrator Millbury Facility",50878,"MA","IPP Non-CHP","--","--","--"
"Wheelabrator North Andover",50877,"MA","IPP Non-CHP","--","--","--"
"Wheelabrator North Broward",54033,"FL","IPP Non-CHP","--","--","--"
"Wheelabrator Norwalk Energy",50876,"CA","IPP CHP","--","--","--"
"Wheelabrator Portsmouth",54998,"VA","Commercial CHP","--","--","--"
"Wheelabrator Ridge Energy",54529,"FL","IPP Non-CHP","--","--","--"
"Wheelabrator Saugus",50880,"MA","IPP Non-CHP","--","--","--"
"Wheelabrator Shasta",50881,"CA","IPP Non-CHP","--","--","--"
"Wheelabrator South Broward",50887,"FL","IPP Non-CHP","--","--","--"
"Wheelabrator Westchester",50882,"NY","IPP Non-CHP","--","--","--"
"Wheeler Dam",49,"AL","Electric Utility","--","--","--"
"Whelan Energy Center",60,"NE","Electric Utility","--","--","--"
"Whillock",7135,"AR","Electric Utility","--","--","--"
"Whiskeytown",7189,"CA","Electric Utility","--","--","--"
"White Bluff",6009,"AR","Electric Utility","--","--","--"
"White Lake",2369,"NH","Electric Utility","--","--","--"
"White Pine Electric Power",10148,"MI","IPP Non-CHP","--","--","--"
